class,cap-shape,Cap-surface,cap-color,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,family,name,predicted_class
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,p,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,x,g,n,y,w,u,w,t,p,Amanita Family,Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,f,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,g,Amanita Family,False Panther Cap,e
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,x,,g,,w,u,w,t,g,Amanita Family,False Panther Cap,p
p,f,,g,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
p,f,,n,,w,u,w,t,e,Amanita Family,False Panther Cap,p
